time_point,date_time,temp_F,RH
687,6/7/18 14:03,88.822,53.174
688,6/7/18 14:18,88.869,53.306
689,6/7/18 14:33,88.869,53.081
690,6/7/18 14:48,88.869,53.145
691,6/7/18 15:03,88.914,53.759
692,6/7/18 15:18,88.961,54.404
693,6/7/18 15:33,88.914,52.15
694,6/7/18 15:48,88.961,52.734
695,6/7/18 16:03,88.869,51.21
696,6/7/18 16:18,88.914,51.763
697,6/7/18 16:33,88.914,51.181
698,6/7/18 16:48,88.914,51.31
699,6/7/18 17:03,88.961,51.475
700,6/7/18 17:18,88.869,51.695
701,6/7/18 17:33,88.914,50.209
702,6/7/18 17:48,88.822,50.818
703,6/7/18 18:03,88.869,50.043
704,6/7/18 18:18,88.822,49.618
705,6/7/18 18:33,88.822,49.162
706,6/7/18 18:48,88.777,48.605
707,6/7/18 19:03,88.777,48.345
708,6/7/18 19:18,88.731,48.602
709,6/7/18 19:33,88.731,48.439
710,6/7/18 19:48,88.731,48.537
711,6/7/18 20:03,88.686,48.86
712,6/7/18 20:18,88.686,48.827
713,6/7/18 20:33,88.686,48.925
714,6/7/18 20:48,88.686,48.925
715,6/7/18 21:03,88.686,48.566
716,6/7/18 21:18,88.639,49.117
717,6/7/18 21:33,88.639,49.702
718,6/7/18 21:48,88.639,49.735
719,6/7/18 22:03,88.686,49.445
720,6/7/18 22:18,88.594,46.73
721,6/7/18 22:33,88.502,44.29
722,6/7/18 22:48,88.455,42.102
723,6/7/18 23:03,88.41,39.9
724,6/7/18 23:18,88.41,37.687
725,6/7/18 23:33,88.363,35.796
726,6/7/18 23:48,88.318,34.914
727,6/8/18 0:03,88.318,33.964
728,6/8/18 0:18,88.318,33.556
729,6/8/18 0:33,88.318,33.011
730,6/8/18 0:48,88.272,33.043
731,6/8/18 1:03,88.318,32.875
732,6/8/18 1:18,88.318,32.806
733,6/8/18 1:33,88.318,32.875
734,6/8/18 1:48,88.318,33.488
735,6/8/18 2:03,88.318,34.201
736,6/8/18 2:18,88.272,35.047
737,6/8/18 2:33,88.272,36.399
738,6/8/18 2:48,88.272,37.612
739,6/8/18 3:03,88.272,40.159
740,6/8/18 3:18,88.272,42.124
741,6/8/18 3:33,88.318,44.707
742,6/8/18 3:48,88.272,45.329
743,6/8/18 4:03,88.272,45.888
744,6/8/18 4:18,88.272,47.395
745,6/8/18 4:33,88.272,48.179
746,6/8/18 4:48,88.272,48.44
747,6/8/18 5:03,88.227,48.111
748,6/8/18 5:18,88.227,47.654
749,6/8/18 5:33,88.227,47.163
750,6/8/18 5:48,88.18,46.636
751,6/8/18 6:03,88.18,46.046
752,6/8/18 6:18,88.18,44.764
753,6/8/18 6:33,88.18,44.137
754,6/8/18 6:48,88.18,43.741
755,6/8/18 7:03,88.135,43.969
756,6/8/18 7:18,88.18,44.137
757,6/8/18 7:33,88.18,44.467
758,6/8/18 7:48,88.18,45.192
759,6/8/18 8:03,88.227,46.279
760,6/8/18 8:18,88.227,45.984
761,6/8/18 8:33,88.227,46.377
762,6/8/18 8:48,88.227,46.901
763,6/8/18 9:03,88.272,47.853
764,6/8/18 9:18,88.227,47.49
765,6/8/18 9:33,88.272,47.82
766,6/8/18 9:48,88.272,48.44
767,6/8/18 10:03,88.318,49.094
768,6/8/18 10:18,88.363,50.299
769,6/8/18 10:33,88.41,51.241
770,6/8/18 10:48,88.41,51.338
771,6/8/18 11:03,88.455,51.47
772,6/8/18 11:18,88.502,51.312
773,6/8/18 11:33,88.455,51.05
774,6/8/18 11:48,88.455,50.856
775,6/8/18 12:03,88.455,50.435
776,6/8/18 12:18,88.455,50.5
777,6/8/18 12:33,88.455,50.468
778,6/8/18 12:48,88.455,50.306
779,6/8/18 13:03,88.455,50.435
780,6/8/18 13:18,88.455,50.37
781,6/8/18 13:33,88.41,50.075
782,6/8/18 13:48,88.41,50.432
783,6/8/18 14:03,88.41,50.237
784,6/8/18 14:18,88.41,50.756
785,6/8/18 14:33,88.41,51.241
786,6/8/18 14:48,88.41,50.529
787,6/8/18 15:03,88.41,50.82
788,6/8/18 15:18,88.41,50.626
789,6/8/18 15:33,88.41,51.306
790,6/8/18 15:48,88.41,51.047
791,6/8/18 16:03,88.41,51.306
792,6/8/18 16:18,88.41,51.273
793,6/8/18 16:33,88.41,51.467
794,6/8/18 16:48,88.41,52.209
795,6/8/18 17:03,88.41,52.66
796,6/8/18 17:18,88.41,52.048
797,6/8/18 17:33,88.363,52.012
798,6/8/18 17:48,88.41,52.145
799,6/8/18 18:03,88.363,52.56
800,6/8/18 18:18,88.363,51.819
801,6/8/18 18:33,88.363,52.109
802,6/8/18 18:48,88.363,52.431
803,6/8/18 19:03,88.363,52.463
804,6/8/18 19:18,88.363,52.335
805,6/8/18 19:33,88.363,52.238
806,6/8/18 19:48,88.363,52.173
807,6/8/18 20:03,88.318,52.106
808,6/8/18 20:18,88.318,51.848
809,6/8/18 20:33,88.318,51.912
810,6/8/18 20:48,88.363,52.173
811,6/8/18 21:03,88.318,52.234
812,6/8/18 21:18,88.318,52.202
813,6/8/18 21:33,88.318,52.46
814,6/8/18 21:48,88.318,52.267
815,6/8/18 22:03,88.318,52.363
816,6/8/18 22:18,88.318,52.234
817,6/8/18 22:33,88.272,52.489
818,6/8/18 22:48,88.272,52.392
819,6/8/18 23:03,88.318,52.685
820,6/8/18 23:18,88.318,53.2
821,6/8/18 23:33,88.272,53.003
822,6/8/18 23:48,88.272,53.292
823,6/9/18 0:03,88.318,53.97
824,6/9/18 0:18,88.318,53.553
825,6/9/18 0:33,88.318,53.905
826,6/9/18 0:48,88.272,53.838
827,6/9/18 1:03,88.272,53.966
828,6/9/18 1:18,88.318,53.777
829,6/9/18 1:33,88.318,52.942
830,6/9/18 1:48,88.272,52.456
831,6/9/18 2:03,88.318,52.395
832,6/9/18 2:18,88.272,51.554
833,6/9/18 2:33,88.272,51.747
834,6/9/18 2:48,88.272,51.521
835,6/9/18 3:03,88.272,51.715
836,6/9/18 3:18,88.272,51.295
837,6/9/18 3:33,88.272,50.907
838,6/9/18 3:48,88.272,51.295
839,6/9/18 4:03,88.272,50.81
840,6/9/18 4:18,88.272,51.134
841,6/9/18 4:33,88.272,51.36
842,6/9/18 4:48,88.272,51.36
843,6/9/18 5:03,88.272,51.101
844,6/9/18 5:18,88.272,51.069
845,6/9/18 5:33,88.272,51.101
846,6/9/18 5:48,88.272,51.554
847,6/9/18 6:03,88.272,51.586
848,6/9/18 6:18,88.272,52.038
849,6/9/18 6:33,88.272,51.715
850,6/9/18 6:48,88.272,52.07
851,6/9/18 7:03,88.272,51.263
852,6/9/18 7:18,88.272,51.295
853,6/9/18 7:33,88.272,51.489
854,6/9/18 7:48,88.272,51.36
855,6/9/18 8:03,88.272,51.392
856,6/9/18 8:18,88.272,51.36
857,6/9/18 8:33,88.272,50.81
858,6/9/18 8:48,88.272,51.586
859,6/9/18 9:03,88.272,51.392
860,6/9/18 9:18,88.272,50.972
861,6/9/18 9:33,88.272,51.069
862,6/9/18 9:48,88.318,51.008
863,6/9/18 10:03,88.272,51.489
864,6/9/18 10:18,88.318,51.428
865,6/9/18 10:33,88.318,51.686
866,6/9/18 10:48,88.318,51.008
867,6/9/18 11:03,88.363,51.496
868,6/9/18 11:18,88.363,51.27
869,6/9/18 11:33,88.363,51.367
870,6/9/18 11:48,88.363,51.205
871,6/9/18 12:03,88.363,51.528
872,6/9/18 12:18,88.41,51.596
873,6/9/18 12:33,88.41,52.048
874,6/9/18 12:48,88.41,51.79
875,6/9/18 13:03,88.41,52.016
876,6/9/18 13:18,88.455,52.406
877,6/9/18 13:33,88.455,53.017
878,6/9/18 13:48,88.455,52.18
879,6/9/18 14:03,88.502,52.409
880,6/9/18 14:18,88.455,52.406
881,6/9/18 14:33,88.502,51.926
882,6/9/18 14:48,88.455,52.116
883,6/9/18 15:03,88.502,52.409
884,6/9/18 15:18,88.502,52.28
885,6/9/18 15:33,88.502,52.538
886,6/9/18 15:48,88.502,51.958
887,6/9/18 16:03,88.502,51.893
888,6/9/18 16:18,88.455,51.858
889,6/9/18 16:33,88.455,51.858
890,6/9/18 16:48,88.455,51.567
891,6/9/18 17:03,88.41,51.047
892,6/9/18 17:18,88.41,50.917
893,6/9/18 17:33,88.41,50.982
894,6/9/18 17:48,88.41,50.237
895,6/9/18 18:03,88.41,50.432
896,6/9/18 18:18,88.363,49.26
897,6/9/18 18:33,88.363,49.065
898,6/9/18 18:48,88.318,49.484
899,6/9/18 19:03,88.318,49.322
900,6/9/18 19:18,88.318,49.322
901,6/9/18 19:33,88.318,49.387
902,6/9/18 19:48,88.272,49.189
903,6/9/18 20:03,88.272,49.806
904,6/9/18 20:18,88.272,49.643
905,6/9/18 20:33,88.272,49.384
906,6/9/18 20:48,88.272,49.871
907,6/9/18 21:03,88.318,50.004
908,6/9/18 21:18,88.272,49.741
909,6/9/18 21:33,88.272,49.449
910,6/9/18 21:48,88.272,49.579
911,6/9/18 22:03,88.272,50.519
912,6/9/18 22:18,88.272,50.487
913,6/9/18 22:33,88.272,50.81
914,6/9/18 22:48,88.272,51.425
915,6/9/18 23:03,88.272,51.36
916,6/9/18 23:18,88.272,51.231
917,6/9/18 23:33,88.272,51.392
918,6/9/18 23:48,88.272,51.554
919,6/10/18 0:03,88.272,51.651
920,6/10/18 0:18,88.272,51.683
921,6/10/18 0:33,88.272,52.295
922,6/10/18 0:48,88.272,51.844
923,6/10/18 1:03,88.272,51.198
924,6/10/18 1:18,88.272,51.263
925,6/10/18 1:33,88.227,50.936
926,6/10/18 1:48,88.272,51.004
927,6/10/18 2:03,88.227,50.613
928,6/10/18 2:18,88.272,50.681
929,6/10/18 2:33,88.227,50.678
930,6/10/18 2:48,88.272,50.551
931,6/10/18 3:03,88.227,50.775
932,6/10/18 3:18,88.227,51.195
933,6/10/18 3:33,88.227,51.227
934,6/10/18 3:48,88.227,51.26
935,6/10/18 4:03,88.227,51.001
936,6/10/18 4:18,88.18,51.289
937,6/10/18 4:33,88.227,51.389
938,6/10/18 4:48,88.18,51.482
939,6/10/18 5:03,88.18,52.031
940,6/10/18 5:18,88.18,51.289
941,6/10/18 5:33,88.18,51.45
942,6/10/18 5:48,88.18,51.289
943,6/10/18 6:03,88.18,50.868
944,6/10/18 6:18,88.18,51.612
945,6/10/18 6:33,88.18,51.062
946,6/10/18 6:48,88.135,51.156
947,6/10/18 7:03,88.18,51.321
948,6/10/18 7:18,88.18,51.482
949,6/10/18 7:33,88.135,50.897
950,6/10/18 7:48,88.18,50.868
951,6/10/18 8:03,88.135,51.059
952,6/10/18 8:18,88.18,51.192
953,6/10/18 8:33,88.18,51.547
954,6/10/18 8:48,88.18,52.063
955,6/10/18 9:03,88.227,52.099
956,6/10/18 9:18,88.227,52.421
957,6/10/18 9:33,88.227,52.356
958,6/10/18 9:48,88.227,51.744
959,6/10/18 10:03,88.227,51.421
960,6/10/18 10:18,88.227,51.679
961,6/10/18 10:33,88.272,51.263
962,6/10/18 10:48,88.272,51.263
963,6/10/18 11:03,88.318,51.266
964,6/10/18 11:18,88.318,51.848
965,6/10/18 11:33,88.363,51.625
966,6/10/18 11:48,88.363,51.786
967,6/10/18 12:03,88.363,51.399
968,6/10/18 12:18,88.363,50.979
969,6/10/18 12:33,88.41,51.176
970,6/10/18 12:48,88.455,52.051
971,6/10/18 13:03,88.455,52.019
972,6/10/18 13:18,88.455,52.374
973,6/10/18 13:33,88.502,51.345
974,6/10/18 13:48,88.502,51.538
975,6/10/18 14:03,88.502,52.023
976,6/10/18 14:18,88.502,52.151
977,6/10/18 14:33,88.502,52.055
978,6/10/18 14:48,88.502,51.829
979,6/10/18 15:03,88.502,51.538
980,6/10/18 15:18,88.502,51.474
981,6/10/18 15:33,88.455,51.018
982,6/10/18 15:48,88.502,51.442
983,6/10/18 16:03,88.502,51.215
984,6/10/18 16:18,88.502,51.086
985,6/10/18 16:33,88.502,51.409
986,6/10/18 16:48,88.502,51.312
987,6/10/18 17:03,88.502,51.248
988,6/10/18 17:18,88.502,51.764
989,6/10/18 17:33,88.502,51.345
990,6/10/18 17:48,88.455,51.535
991,6/10/18 18:03,88.502,51.409
992,6/10/18 18:18,88.455,51.018
993,6/10/18 18:33,88.455,51.147
994,6/10/18 18:48,88.455,51.858
995,6/10/18 19:03,88.455,51.374
996,6/10/18 19:18,88.455,50.791
997,6/10/18 19:33,88.455,50.986
998,6/10/18 19:48,88.41,51.725
999,6/10/18 20:03,88.41,51.661
1000,6/10/18 20:18,88.41,51.144
1001,6/10/18 20:33,88.363,50.752
1002,6/10/18 20:48,88.363,50.461
1003,6/10/18 21:03,88.363,49.91
1004,6/10/18 21:18,88.363,50.202
1005,6/10/18 21:33,88.363,50.429
1006,6/10/18 21:48,88.363,50.429
1007,6/10/18 22:03,88.363,50.266
1008,6/10/18 22:18,88.318,50.749
1009,6/10/18 22:33,88.318,50.522
1010,6/10/18 22:48,88.318,50.846
1011,6/10/18 23:03,88.318,50.749
1012,6/10/18 23:18,88.318,51.428
1013,6/10/18 23:33,88.318,51.072
1014,6/10/18 23:48,88.318,50.717
1015,6/11/18 0:03,88.318,50.943
1016,6/11/18 0:18,88.318,51.234
1017,6/11/18 0:33,88.318,51.137
1018,6/11/18 0:48,88.318,51.008
1019,6/11/18 1:03,88.318,51.46
1020,6/11/18 1:18,88.318,51.428
1021,6/11/18 1:33,88.318,51.234
1022,6/11/18 1:48,88.272,51.069
1023,6/11/18 2:03,88.272,51.101
1024,6/11/18 2:18,88.272,50.746
1025,6/11/18 2:33,88.272,50.907
1026,6/11/18 2:48,88.272,50.81
1027,6/11/18 3:03,88.272,50.746
1028,6/11/18 3:18,88.272,51.134
1029,6/11/18 3:33,88.272,50.875
1030,6/11/18 3:48,88.272,50.875
1031,6/11/18 4:03,88.227,50.386
1032,6/11/18 4:18,88.227,50.321
1033,6/11/18 4:33,88.227,49.997
1034,6/11/18 4:48,88.227,50.192
1035,6/11/18 5:03,88.227,50.483
1036,6/11/18 5:18,88.227,50.224
1037,6/11/18 5:33,88.227,50.645
1038,6/11/18 5:48,88.227,50.872
1039,6/11/18 6:03,88.18,50.965
1040,6/11/18 6:18,88.227,51.163
1041,6/11/18 6:33,88.227,51.486
1042,6/11/18 6:48,88.227,51.453
1043,6/11/18 7:03,88.227,51.26
1044,6/11/18 7:18,88.227,51.55
1045,6/11/18 7:33,88.227,51.712
1046,6/11/18 7:48,88.227,51.453
1047,6/11/18 8:03,88.272,51.586
1048,6/11/18 8:18,88.227,50.678
1049,6/11/18 8:33,88.227,50.58
1050,6/11/18 8:48,88.227,51.001
1051,6/11/18 9:03,88.227,51.066
1052,6/11/18 9:18,88.272,51.425
1053,6/11/18 9:33,88.272,51.618
1054,6/11/18 9:48,88.272,52.231
1055,6/11/18 10:03,88.18,44.104
1056,6/11/18 10:18,82.497,26.105
1057,6/11/18 10:33,87.449,54.03
1058,6/11/18 10:48,88.639,51.258
1059,6/11/18 11:03,88.686,51.035
1060,6/11/18 11:18,88.043,42.872
1061,6/11/18 11:33,88.547,46.563
1062,6/11/18 11:48,88.639,47.878
1063,6/11/18 12:03,88.686,47.816
1064,6/11/18 12:18,88.686,47.652
1065,6/11/18 12:33,88.686,47.848
1066,6/11/18 12:48,88.686,48.957
1067,6/11/18 13:03,88.686,48.957
1068,6/11/18 13:18,88.731,49.871
1069,6/11/18 13:33,88.777,49.062
1070,6/11/18 13:48,88.777,49.159
1071,6/11/18 14:03,88.777,49.029
1072,6/11/18 14:18,88.777,48.573
1073,6/11/18 14:33,88.777,49.322
1074,6/11/18 14:48,88.822,49.845
1075,6/11/18 15:03,88.822,47.793
1076,6/11/18 15:18,88.777,49.419
1077,6/11/18 15:33,88.822,49.683
1078,6/11/18 15:48,88.822,50.008
1079,6/11/18 16:03,88.822,48.087
1080,6/11/18 16:18,88.18,39.218
1081,6/11/18 16:33,88.731,42.583
1082,6/11/18 16:48,88.731,41.12
1083,6/11/18 17:03,88.731,41.62
1084,6/11/18 17:18,88.731,41.819
1085,6/11/18 17:33,88.731,42.65
1086,6/11/18 17:48,88.731,42.55
1087,6/11/18 18:03,88.731,41.487
1088,6/11/18 18:18,88.686,40.384
1089,6/11/18 18:33,88.639,40.448
1090,6/11/18 18:48,88.639,40.615
1091,6/11/18 19:03,88.594,40.812
1092,6/11/18 19:18,88.594,41.245
1093,6/11/18 19:33,88.594,41.778
1094,6/11/18 19:48,88.594,43.039
1095,6/11/18 20:03,88.594,44.823
1096,6/11/18 20:18,88.594,45.186
1097,6/11/18 20:33,88.594,46.336
1098,6/11/18 20:48,88.594,47.352
1099,6/11/18 21:03,88.594,47.646
1100,6/11/18 21:18,88.594,48.69
1101,6/11/18 21:33,88.547,48.687
1102,6/11/18 21:48,88.547,49.533
1103,6/11/18 22:03,88.594,50.121
1104,6/11/18 22:18,88.547,49.825
1105,6/11/18 22:33,88.594,51.19
1106,6/11/18 22:48,88.594,51.06
1107,6/11/18 23:03,88.594,51.319
1108,6/11/18 23:18,88.594,51.287
1109,6/11/18 23:33,88.547,51.057
1110,6/11/18 23:48,88.547,50.895
1111,6/12/18 0:03,88.547,50.669
1112,6/12/18 0:18,88.547,50.992
1113,6/12/18 0:33,88.594,51.157
1114,6/12/18 0:48,88.547,50.992
1115,6/12/18 1:03,88.547,51.348
1116,6/12/18 1:18,88.547,51.413
1117,6/12/18 1:33,88.547,51.542
1118,6/12/18 1:48,88.547,51.445
1119,6/12/18 2:03,88.547,51.477
1120,6/12/18 2:18,88.547,51.283
1121,6/12/18 2:33,88.547,51.542
1122,6/12/18 2:48,88.547,51.671
1123,6/12/18 3:03,88.547,51.477
1124,6/12/18 3:18,88.547,51.8
1125,6/12/18 3:33,88.547,51.929
1126,6/12/18 3:48,88.547,51.413
1127,6/12/18 4:03,88.547,51.736
1128,6/12/18 4:18,88.547,52.316
1129,6/12/18 4:33,88.547,51.897
1130,6/12/18 4:48,88.547,52.155
1131,6/12/18 5:03,88.547,51.897
1132,6/12/18 5:18,88.547,52.477
1133,6/12/18 5:33,88.547,52.123
1134,6/12/18 5:48,88.594,52.706
1135,6/12/18 6:03,88.547,52.509
1136,6/12/18 6:18,88.547,52.058
1137,6/12/18 6:33,88.547,51.832
1138,6/12/18 6:48,88.547,52.252
1139,6/12/18 7:03,88.547,51.736
1140,6/12/18 7:18,88.547,52.187
1141,6/12/18 7:33,88.547,51.768
1142,6/12/18 7:48,88.547,51.865
1143,6/12/18 8:03,88.547,51.994
1144,6/12/18 8:18,88.547,51.865
1145,6/12/18 8:33,88.455,49.169
1146,6/12/18 8:48,88.547,49.663
1147,6/12/18 9:03,88.594,48.723
1148,6/12/18 9:18,88.594,49.081
1149,6/12/18 9:33,88.639,48.824
1150,6/12/18 9:48,88.639,50.189
1151,6/12/18 10:03,88.686,50.776
1152,6/12/18 10:18,87.861,40.402
1153,6/12/18 10:33,88.686,42.182
1154,6/12/18 10:48,88.822,42.456
1155,6/12/18 11:03,88.822,42.788
1156,6/12/18 11:18,88.822,43.053
1157,6/12/18 11:33,88.914,44.283
1158,6/12/18 11:48,88.869,45.961
1159,6/12/18 12:03,88.914,43.523
1160,6/12/18 12:18,88.731,39.785
1161,6/12/18 12:33,88.777,37.808
1162,6/12/18 12:48,88.547,33.499
1163,6/12/18 13:03,88.731,33.065
1164,6/12/18 13:18,88.043,31.154
1165,6/12/18 13:33,88.455,30.487
1166,6/12/18 13:48,88.502,30.421
1167,6/12/18 14:03,88.502,30.077
1168,6/12/18 14:18,88.547,30.011
1169,6/12/18 14:33,88.502,30.077
1170,6/12/18 14:48,88.502,30.764
1171,6/12/18 15:03,88.547,30.697
1172,6/12/18 15:18,88.547,31.04
1173,6/12/18 15:33,88.547,31.383
1174,6/12/18 15:48,88.594,33.263
1175,6/12/18 16:03,88.639,34.863
1176,6/12/18 16:18,88.639,36.891
1177,6/12/18 16:33,88.686,38.71
1178,6/12/18 16:48,88.731,42.085
1179,6/12/18 17:03,88.731,44.766
1180,6/12/18 17:18,88.731,46.411
1181,6/12/18 17:33,88.731,48.928
1182,6/12/18 17:48,88.731,49.188
1183,6/12/18 18:03,88.731,50.358
1184,6/12/18 18:18,88.686,50.711
1185,6/12/18 18:33,88.686,51.035
1186,6/12/18 18:48,88.686,51.358
1187,6/12/18 19:03,88.639,51.128
1188,6/12/18 19:18,88.639,50.513
1189,6/12/18 19:33,88.594,51.157
1190,6/12/18 19:48,88.594,50.51
1191,6/12/18 20:03,88.594,50.121
1192,6/12/18 20:18,88.547,50.636
1193,6/12/18 20:33,88.547,50.312
1194,6/12/18 20:48,88.547,50.215
1195,6/12/18 21:03,88.547,50.669
1196,6/12/18 21:18,88.502,50.633
1197,6/12/18 21:33,88.547,49.923
1198,6/12/18 21:48,88.547,49.825
1199,6/12/18 22:03,88.547,49.761
1200,6/12/18 22:18,88.547,49.793
1201,6/12/18 22:33,88.502,49.855
1202,6/12/18 22:48,88.502,49.66
1203,6/12/18 23:03,88.502,49.53
1204,6/12/18 23:18,88.455,49.429
1205,6/12/18 23:33,88.502,49.497
1206,6/12/18 23:48,88.455,49.397
1207,6/13/18 0:03,88.455,49.104
1208,6/13/18 0:18,88.455,49.234
1209,6/13/18 0:33,88.455,49.624
1210,6/13/18 0:48,88.455,50.241
1211,6/13/18 1:03,88.455,49.981
1212,6/13/18 1:18,88.455,51.083
1213,6/13/18 1:33,88.455,50.435
1214,6/13/18 1:48,88.455,50.565
1215,6/13/18 2:03,88.41,50.853
1216,6/13/18 2:18,88.41,50.885
1217,6/13/18 2:33,88.41,50.691
1218,6/13/18 2:48,88.41,51.015
1219,6/13/18 3:03,88.41,51.112
1220,6/13/18 3:18,88.41,51.467
1221,6/13/18 3:33,88.41,50.95
1222,6/13/18 3:48,88.41,50.723
1223,6/13/18 4:03,88.41,50.561
1224,6/13/18 4:18,88.41,50.497
1225,6/13/18 4:33,88.363,50.039
1226,6/13/18 4:48,88.41,50.399
1227,6/13/18 5:03,88.41,49.881
1228,6/13/18 5:18,88.41,49.978
1229,6/13/18 5:33,88.41,50.043
1230,6/13/18 5:48,88.41,49.913
1231,6/13/18 6:03,88.41,49.718
1232,6/13/18 6:18,88.363,49.78
1233,6/13/18 6:33,88.41,49.881
1234,6/13/18 6:48,88.41,49.848
1235,6/13/18 7:03,88.41,50.108
1236,6/13/18 7:18,88.41,50.723
1237,6/13/18 7:33,88.41,50.594
1238,6/13/18 7:48,88.41,50.01
1239,6/13/18 8:03,88.41,50.95
1240,6/13/18 8:18,88.363,50.882
1241,6/13/18 8:33,88.41,51.693
1242,6/13/18 8:48,88.41,51.435
1243,6/13/18 9:03,88.41,51.887
1244,6/13/18 9:18,88.41,52.241
1245,6/13/18 9:33,88.41,52.499
1246,6/13/18 9:48,88.455,52.824
1247,6/13/18 10:03,88.455,52.535
1248,6/13/18 10:18,88.455,52.663
1249,6/13/18 10:33,88.502,52.602
1250,6/13/18 10:48,88.502,52.731
1251,6/13/18 11:03,88.502,52.667
1252,6/13/18 11:18,88.502,52.313
1253,6/13/18 11:33,88.502,52.055
1254,6/13/18 11:48,88.502,51.893
1255,6/13/18 12:03,88.502,52.055
1256,6/13/18 12:18,88.502,51.926
1257,6/13/18 12:33,88.502,51.861
1258,6/13/18 12:48,88.502,51.829
1259,6/13/18 13:03,88.502,51.958
1260,6/13/18 13:18,88.502,52.055
1261,6/13/18 13:33,88.547,52.542
1262,6/13/18 13:48,88.09,48.785
1263,6/13/18 14:03,88.639,47.29
1264,6/13/18 14:18,88.686,47.194
1265,6/13/18 14:33,88.686,46.736
1266,6/13/18 14:48,88.731,46.542
1267,6/13/18 15:03,88.777,46.742
1268,6/13/18 15:18,86.585,35.702
1269,6/13/18 15:33,84.328,47.938
1270,6/13/18 15:48,87.906,53.97
1271,6/13/18 16:03,88.455,51.406
1272,6/13/18 16:18,88.594,52.287
1273,6/13/18 16:33,88.686,51.552
1274,6/13/18 16:48,88.686,52.262
1275,6/13/18 17:03,88.686,51.939
1276,6/13/18 17:18,88.686,51.81
1277,6/13/18 17:33,88.731,52.749
1278,6/13/18 17:48,88.731,50.909
1279,6/13/18 18:03,88.686,51.358
1280,6/13/18 18:18,88.686,51.035
1281,6/13/18 18:33,88.686,50.517
1282,6/13/18 18:48,88.686,50.646
1283,6/13/18 19:03,88.686,50.484
1284,6/13/18 19:18,88.686,50.387
1285,6/13/18 19:33,88.639,50.772
1286,6/13/18 19:48,88.639,50.675
1287,6/13/18 20:03,88.639,50.967
1288,6/13/18 20:18,88.594,50.575
1289,6/13/18 20:33,88.594,50.64
1290,6/13/18 20:48,88.594,50.088
1291,6/13/18 21:03,88.594,50.088
1292,6/13/18 21:18,88.594,50.153
1293,6/13/18 21:33,88.547,49.955
1294,6/13/18 21:48,88.594,50.38
1295,6/13/18 22:03,88.547,50.507
1296,6/13/18 22:18,88.594,50.218
1297,6/13/18 22:33,88.547,50.118
1298,6/13/18 22:48,88.547,50.118
1299,6/13/18 23:03,88.547,50.118
1300,6/13/18 23:18,88.547,50.442
1301,6/13/18 23:33,88.547,50.409
1302,6/13/18 23:48,88.547,50.507
1303,6/14/18 0:03,88.547,50.247
1304,6/14/18 0:18,88.547,50.766
1305,6/14/18 0:33,88.547,51.089
1306,6/14/18 0:48,88.547,51.154
1307,6/14/18 1:03,88.547,51.348
1308,6/14/18 1:18,88.547,51.122
1309,6/14/18 1:33,88.547,50.96
1310,6/14/18 1:48,88.547,50.766
1311,6/14/18 2:03,88.547,50.798
1312,6/14/18 2:18,88.547,50.798
1313,6/14/18 2:33,88.547,50.863
1314,6/14/18 2:48,88.502,51.409
1315,6/14/18 3:03,88.547,51.51
1316,6/14/18 3:18,88.547,51.8
1317,6/14/18 3:33,88.547,52.058
1318,6/14/18 3:48,88.547,52.252
1319,6/14/18 4:03,88.547,52.123
1320,6/14/18 4:18,88.547,51.736
1321,6/14/18 4:33,88.547,51.606
1322,6/14/18 4:48,88.502,51.151
1323,6/14/18 5:03,88.502,51.28
1324,6/14/18 5:18,88.502,51.345
1325,6/14/18 5:33,88.502,51.118
1326,6/14/18 5:48,88.502,50.762
1327,6/14/18 6:03,88.502,50.762
1328,6/14/18 6:18,88.502,50.859
1329,6/14/18 6:33,88.502,49.984
1330,6/14/18 6:48,88.455,49.819
1331,6/14/18 7:03,88.502,49.562
1332,6/14/18 7:18,88.455,50.046
1333,6/14/18 7:33,88.502,50.471
1334,6/14/18 7:48,88.502,50.859
1335,6/14/18 8:03,88.502,50.957
1336,6/14/18 8:18,88.502,51.474
1337,6/14/18 8:33,88.547,51.542
1338,6/14/18 8:48,88.502,51.506
1339,6/14/18 9:03,88.502,52.023
1340,6/14/18 9:18,88.502,52.635
1341,6/14/18 9:33,88.502,53.021
1342,6/14/18 9:48,88.547,53.442
1343,6/14/18 10:03,88.594,53.574
1344,6/14/18 10:18,88.18,50.221
1345,6/14/18 10:33,88.731,49.319
1346,6/14/18 10:48,88.686,48.273
1347,6/14/18 11:03,88.639,47.976
1348,6/14/18 11:18,88.639,46.667
1349,6/14/18 11:33,88.639,45.88
1350,6/14/18 11:48,88.639,44.728
1351,6/14/18 12:03,88.594,43.833
1352,6/14/18 12:18,88.639,43.373
1353,6/14/18 12:33,88.594,40.679
1354,6/14/18 12:48,88.639,40.882
1355,6/14/18 13:03,88.639,40.548
1356,6/14/18 13:18,88.639,40.448
1357,6/14/18 13:33,88.639,40.848
1358,6/14/18 13:48,88.639,41.714
1359,6/14/18 14:03,88.686,43.144
1360,6/14/18 14:18,88.686,44.961
1361,6/14/18 14:33,88.731,46.148
1362,6/14/18 14:48,88.777,47.397
1363,6/14/18 15:03,88.731,48.961
1364,6/14/18 15:18,88.777,48.508
1365,6/14/18 15:33,88.777,48.931
1366,6/14/18 15:48,88.731,49.286
